series_id        ,year,period,       value
APU0000702421    ,1984,M11,       1.900
APU0000702421    ,1984,M12,       1.933
APU0000702421    ,1985,M01,       1.921
APU0000702421    ,1985,M02,       1.906
APU0000702421    ,1985,M03,       1.915
APU0000702421    ,1985,M04,       1.938
APU0000702421    ,1985,M05,       1.954
APU0000702421    ,1985,M06,       1.924
APU0000702421    ,1985,M07,       1.953
APU0000702421    ,1985,M08,       1.952
APU0000702421    ,1985,M09,       1.959
APU0000702421    ,1985,M10,       1.961
APU0000702421    ,1985,M11,       1.921
APU0000702421    ,1985,M12,       1.968
APU0000702421    ,1986,M01,       1.939
APU0000702421    ,1986,M02,       1.997
APU0000702421    ,1986,M03,       1.965
APU0000702421    ,1986,M04,       1.956
APU0000702421    ,1986,M05,       2.014
APU0000702421    ,1986,M06,       2.033
APU0000702421    ,1986,M07,       1.946
APU0000702421    ,1986,M08,       2.012
APU0000702421    ,1986,M09,       2.009
APU0000702421    ,1986,M10,       1.998
APU0000702421    ,1986,M11,       1.981
APU0000702421    ,1986,M12,       2.030
APU0000702421    ,1987,M01,       1.925
APU0000702421    ,1987,M02,       1.943
APU0000702421    ,1987,M03,       1.949
APU0000702421    ,1987,M04,       1.984
APU0000702421    ,1987,M05,       1.976
APU0000702421    ,1987,M06,       2.039
APU0000702421    ,1987,M07,       2.030
APU0000702421    ,1987,M08,       2.011
APU0000702421    ,1987,M09,       1.993
APU0000702421    ,1987,M10,       2.020
APU0000702421    ,1987,M11,       2.057
APU0000702421    ,1987,M12,       2.045
APU0000702421    ,1988,M01,       2.063
APU0000702421    ,1988,M02,       2.111
APU0000702421    ,1988,M03,       2.072
APU0000702421    ,1988,M04,       2.138
APU0000702421    ,1988,M05,       2.108
APU0000702421    ,1988,M06,       2.069
APU0000702421    ,1988,M07,       2.087
APU0000702421    ,1988,M08,       2.177
APU0000702421    ,1988,M09,       2.129
APU0000702421    ,1988,M10,       2.133
APU0000702421    ,1988,M11,       2.162
APU0000702421    ,1988,M12,       2.209
APU0000702421    ,1989,M01,       2.204
APU0000702421    ,1989,M02,       2.216
APU0000702421    ,1989,M03,       2.376
APU0000702421    ,1989,M04,       2.315
APU0000702421    ,1989,M05,       2.393
APU0000702421    ,1989,M06,       2.380
APU0000702421    ,1989,M07,       2.340
APU0000702421    ,1989,M08,       2.377
APU0000702421    ,1989,M09,       2.390
APU0000702421    ,1989,M10,       2.503
APU0000702421    ,1989,M11,       2.505
APU0000702421    ,1989,M12,       2.558
APU0000702421    ,1990,M01,       2.506
APU0000702421    ,1990,M02,       2.587
APU0000702421    ,1990,M03,       2.615
APU0000702421    ,1990,M04,       2.623
APU0000702421    ,1990,M05,       2.635
APU0000702421    ,1990,M06,       2.636
APU0000702421    ,1990,M07,       2.580
APU0000702421    ,1990,M08,       2.682
APU0000702421    ,1990,M09,       2.663
APU0000702421    ,1990,M10,       2.670
APU0000702421    ,1990,M11,       2.639
APU0000702421    ,1990,M12,       2.523
APU0000702421    ,1991,M01,       2.558
APU0000702421    ,1991,M02,       2.536
APU0000702421    ,1991,M03,       2.564
APU0000702421    ,1991,M04,       2.565
APU0000702421    ,1991,M05,       2.743
APU0000702421    ,1991,M06,       2.797
APU0000702421    ,1991,M07,       2.762
APU0000702421    ,1991,M08,       2.754
APU0000702421    ,1991,M09,       2.724
APU0000702421    ,1991,M10,       2.750
APU0000702421    ,1991,M11,       2.812
APU0000702421    ,1991,M12,       2.755
APU0000702421    ,1992,M01,       2.798
APU0000702421    ,1992,M02,       2.804
APU0000702421    ,1992,M03,       2.924
APU0000702421    ,1992,M04,       2.877
APU0000702421    ,1992,M05,       2.872
APU0000702421    ,1992,M06,       2.860
APU0000702421    ,1992,M07,       2.844
APU0000702421    ,1992,M08,       2.851
APU0000702421    ,1992,M09,       2.661
APU0000702421    ,1992,M10,       2.610
APU0000702421    ,1992,M11,       2.618
APU0000702421    ,1992,M12,       2.546
APU0000702421    ,1993,M01,       2.504
APU0000702421    ,1993,M02,       2.520
APU0000702421    ,1993,M03,       2.447
APU0000702421    ,1993,M04,       2.421
APU0000702421    ,1993,M05,       2.496
APU0000702421    ,1993,M06,       2.564
APU0000702421    ,1993,M07,       2.583
APU0000702421    ,1993,M08,       2.408
APU0000702421    ,1993,M09,       2.445
APU0000702421    ,1993,M10,       2.325
APU0000702421    ,1993,M11,       2.377
APU0000702421    ,1993,M12,       2.426
APU0000702421    ,1994,M01,       2.378
APU0000702421    ,1994,M02,       2.411
APU0000702421    ,1994,M03,       2.468
APU0000702421    ,1994,M04,       2.464
APU0000702421    ,1994,M05,       2.641
APU0000702421    ,1994,M06,       2.675
APU0000702421    ,1994,M07,       2.704
APU0000702421    ,1994,M08,       2.601
APU0000702421    ,1994,M09,       2.611
APU0000702421    ,1994,M10,       2.537
APU0000702421    ,1994,M11,       2.502
APU0000702421    ,1994,M12,       2.541
APU0000702421    ,1995,M01,       2.320
APU0000702421    ,1995,M02,       2.535
APU0000702421    ,1995,M03,       2.444
APU0000702421    ,1995,M04,       2.489
APU0000702421    ,1995,M05,       2.415
APU0000702421    ,1995,M06,       2.485
APU0000702421    ,1995,M07,       2.453
APU0000702421    ,1995,M08,       2.471
APU0000702421    ,1995,M09,       2.464
APU0000702421    ,1995,M10,       2.479
APU0000702421    ,1995,M11,       2.489
APU0000702421    ,1995,M12,       2.576
APU0000702421    ,1996,M01,       2.582
APU0000702421    ,1996,M02,       2.615
APU0000702421    ,1996,M03,       2.628
APU0000702421    ,1996,M04,       2.754
APU0000702421    ,1996,M05,       2.625
APU0000702421    ,1996,M06,       2.557
APU0000702421    ,1996,M07,       2.513
APU0000702421    ,1996,M08,       2.464
APU0000702421    ,1996,M09,       2.526
APU0000702421    ,1996,M10,       2.504
APU0000702421    ,1996,M11,       2.554
APU0000702421    ,1996,M12,       2.614
APU0000702421    ,1997,M01,       2.553
APU0000702421    ,1997,M02,       2.636
APU0000702421    ,1997,M03,       2.647
APU0000702421    ,1997,M04,       2.582
APU0000702421    ,1997,M05,       2.632
APU0000702421    ,1997,M06,       2.643
APU0000702421    ,1997,M07,       2.614
APU0000702421    ,1997,M08,       2.612
APU0000702421    ,1997,M09,       2.536
APU0000702421    ,1997,M10,       2.612
APU0000702421    ,1997,M11,       2.667
APU0000702421    ,1997,M12,       2.633
APU0000702421    ,1998,M01,       2.502
APU0000702421    ,1998,M02,       2.607
APU0000702421    ,1998,M03,       2.499
APU0000702421    ,1998,M04,       2.505
APU0000702421    ,1998,M05,       2.512
APU0000702421    ,1998,M06,       2.563
APU0000702421    ,1998,M07,       2.541
APU0000702421    ,1998,M08,       2.588
APU0000702421    ,1998,M09,       2.560
APU0000702421    ,1998,M10,       2.517
APU0000702421    ,1998,M11,       2.519
APU0000702421    ,1998,M12,       2.577
APU0000702421    ,1999,M01,       2.610
APU0000702421    ,1999,M02,       2.594
APU0000702421    ,1999,M03,       2.607
APU0000702421    ,1999,M04,       2.564
APU0000702421    ,1999,M05,       2.573
APU0000702421    ,1999,M06,       2.540
APU0000702421    ,1999,M07,       2.609
APU0000702421    ,1999,M08,       2.602
APU0000702421    ,1999,M09,       2.583
APU0000702421    ,1999,M10,       2.584
APU0000702421    ,1999,M11,       2.627
APU0000702421    ,1999,M12,       2.673
APU0000702421    ,2000,M01,       2.607
APU0000702421    ,2000,M02,       2.525
APU0000702421    ,2000,M03,       2.567
APU0000702421    ,2000,M04,       2.523
APU0000702421    ,2000,M05,       2.685
APU0000702421    ,2000,M06,       2.555
APU0000702421    ,2000,M07,       2.558
APU0000702421    ,2000,M08,       2.628
APU0000702421    ,2000,M09,       2.587
APU0000702421    ,2000,M10,       2.691
APU0000702421    ,2000,M11,       2.618
APU0000702421    ,2000,M12,       2.537
APU0000702421    ,2001,M01,       2.388
APU0000702421    ,2001,M02,       2.485
APU0000702421    ,2001,M03,       2.475
APU0000702421    ,2001,M04,       2.503
APU0000702421    ,2001,M05,       2.379
APU0000702421    ,2001,M06,       2.372
APU0000702421    ,2001,M07,       2.371
APU0000702421    ,2001,M08,       2.423
APU0000702421    ,2001,M09,       2.448
APU0000702421    ,2001,M10,       2.408
APU0000702421    ,2001,M11,       2.518
APU0000702421    ,2001,M12,       2.511
APU0000702421    ,2002,M01,       2.491
APU0000702421    ,2002,M02,       2.604
APU0000702421    ,2002,M03,       2.531
APU0000702421    ,2002,M04,       2.578
APU0000702421    ,2002,M05,       2.627
APU0000702421    ,2002,M06,       2.514
APU0000702421    ,2002,M07,       2.579
APU0000702421    ,2002,M08,       2.534
APU0000702421    ,2002,M09,       2.574
APU0000702421    ,2002,M10,       2.595
APU0000702421    ,2002,M11,       2.765
APU0000702421    ,2002,M12,       2.736
APU0000702421    ,2003,M01,       2.774
APU0000702421    ,2003,M02,       2.672
APU0000702421    ,2003,M03,       2.729
APU0000702421    ,2003,M04,       2.777
APU0000702421    ,2003,M05,       2.908
APU0000702421    ,2003,M06,       2.921
APU0000702421    ,2003,M07,       2.871
APU0000702421    ,2003,M08,       2.871
APU0000702421    ,2003,M09,       2.856
APU0000702421    ,2003,M10,       2.954
APU0000702421    ,2003,M11,       2.721
APU0000702421    ,2003,M12,       2.712
APU0000702421    ,2004,M01,       2.750
APU0000702421    ,2004,M02,       2.699
APU0000702421    ,2004,M03,       2.685
APU0000702421    ,2004,M04,       2.633
APU0000702421    ,2004,M05,       2.598
APU0000702421    ,2004,M06,       2.635
APU0000702421    ,2004,M07,       2.652
APU0000702421    ,2004,M08,       2.571
APU0000702421    ,2004,M09,       2.606
APU0000702421    ,2004,M10,       2.704
APU0000702421    ,2004,M11,       2.578
APU0000702421    ,2004,M12,       2.632
APU0000702421    ,2005,M01,       2.677
APU0000702421    ,2005,M02,       2.744
APU0000702421    ,2005,M03,       2.759
APU0000702421    ,2005,M04,       2.662
APU0000702421    ,2005,M05,       2.537
APU0000702421    ,2005,M06,       2.699
APU0000702421    ,2005,M07,       2.632
APU0000702421    ,2005,M08,       2.558
APU0000702421    ,2005,M09,       2.621
APU0000702421    ,2005,M10,       2.652
APU0000702421    ,2005,M11,       2.670
APU0000702421    ,2005,M12,       2.832
APU0000702421    ,2006,M01,       2.764
APU0000702421    ,2006,M02,       2.739
APU0000702421    ,2006,M03,       2.693
APU0000702421    ,2006,M04,       2.608
APU0000702421    ,2006,M05,       2.797
APU0000702421    ,2006,M06,       3.021
APU0000702421    ,2006,M07,       3.074
APU0000702421    ,2006,M08,       3.091
APU0000702421    ,2006,M09,       3.041
APU0000702421    ,2006,M10,       3.012
APU0000702421    ,2006,M11,       2.851
APU0000702421    ,2006,M12,       2.913
APU0000702421    ,2007,M01,       2.868
APU0000702421    ,2007,M02,       2.645
APU0000702421    ,2007,M03,       2.678
APU0000702421    ,2007,M04,       2.681
APU0000702421    ,2007,M05,       2.685
APU0000702421    ,2007,M06,       2.670
APU0000702421    ,2007,M07,       2.748
APU0000702421    ,2007,M08,       2.650
APU0000702421    ,2007,M09,       2.671
APU0000702421    ,2007,M10,       2.696
APU0000702421    ,2007,M11,       2.748
APU0000702421    ,2007,M12,       2.719
APU0000702421    ,2008,M01,       2.642
APU0000702421    ,2008,M02,       2.682
APU0000702421    ,2008,M03,       2.734
APU0000702421    ,2008,M04,       2.780
APU0000702421    ,2008,M05,       2.870
APU0000702421    ,2008,M06,       2.875
APU0000702421    ,2008,M07,       2.993
APU0000702421    ,2008,M08,       2.902
APU0000702421    ,2008,M09,       2.950
APU0000702421    ,2008,M10,       3.026
APU0000702421    ,2008,M11,       3.112
APU0000702421    ,2008,M12,       3.048
APU0000702421    ,2009,M01,       3.114
APU0000702421    ,2009,M02,       3.035
APU0000702421    ,2009,M03,       3.056
APU0000702421    ,2009,M04,       3.135
APU0000702421    ,2009,M05,       3.221
APU0000702421    ,2009,M06,       3.248
APU0000702421    ,2009,M07,       3.120
APU0000702421    ,2009,M08,       3.235
APU0000702421    ,2009,M09,       3.092
APU0000702421    ,2009,M10,       3.253
APU0000702421    ,2009,M11,       3.167
APU0000702421    ,2009,M12,       3.407
APU0000702421    ,2010,M01,       3.280
APU0000702421    ,2010,M02,       3.266
APU0000702421    ,2010,M03,       3.134
APU0000702421    ,2010,M04,       3.138
APU0000702421    ,2010,M05,       3.271
APU0000702421    ,2010,M06,       3.295
APU0000702421    ,2010,M07,       3.173
APU0000702421    ,2010,M08,       3.230
APU0000702421    ,2010,M09,       3.217
APU0000702421    ,2010,M10,       3.231
APU0000702421    ,2010,M11,       3.347
APU0000702421    ,2010,M12,       3.442
APU0000702421    ,2011,M01,       3.298
APU0000702421    ,2011,M02,       3.123
APU0000702421    ,2011,M03,       3.219
APU0000702421    ,2011,M04,       3.288
APU0000702421    ,2011,M05,       3.219
APU0000702421    ,2011,M06,       3.317
APU0000702421    ,2011,M07,       3.346
APU0000702421    ,2011,M08,       3.150
APU0000702421    ,2011,M09,       3.349
APU0000702421    ,2011,M10,       3.569
APU0000702421    ,2011,M11,       3.620
APU0000702421    ,2011,M12,       3.682
APU0000702421    ,2012,M01,       3.640
APU0000702421    ,2012,M02,       3.778
APU0000702421    ,2012,M03,       3.483
APU0000702421    ,2012,M04,       3.841
APU0000702421    ,2012,M05,       3.689
APU0000702421    ,2012,M06,       3.729
APU0000702421    ,2012,M07,       3.640
APU0000702421    ,2012,M08,       3.374
APU0000702421    ,2012,M09,       3.346
APU0000702421    ,2012,M10,       3.595
APU0000702421    ,2012,M11,       3.755
APU0000702421    ,2012,M12,       3.617
APU0000702421    ,2013,M01,       3.728
APU0000702421    ,2013,M02,       3.625
APU0000702421    ,2013,M03,       3.774
APU0000702421    ,2013,M04,       3.729
APU0000702421    ,2013,M05,       3.428
APU0000702421    ,2013,M06,       3.721
APU0000702421    ,2013,M07,       3.630
APU0000702421    ,2013,M08,       3.451
APU0000702421    ,2013,M09,       3.599
APU0000702421    ,2013,M10,       3.690
APU0000702421    ,2013,M11,       3.781
APU0000702421    ,2013,M12,       3.492
APU0000702421    ,2014,M01,       3.279
APU0000702421    ,2014,M02,       3.329
APU0000702421    ,2014,M03,       3.424
APU0000702421    ,2014,M04,       3.579
APU0000702421    ,2014,M05,       3.391
APU0000702421    ,2014,M06,       3.324
APU0000702421    ,2014,M07,       3.456
APU0000702421    ,2014,M08,       3.375
APU0000702421    ,2014,M09,       3.333
APU0000702421    ,2014,M10,       3.295
APU0000702421    ,2014,M11,       3.641
APU0000702421    ,2014,M12,       3.498
APU0000702421    ,2015,M01,       3.428
APU0000702421    ,2015,M02,       3.477
APU0000702421    ,2015,M03,       3.486
APU0000702421    ,2015,M04,       3.335
APU0000702421    ,2015,M05,       3.212
APU0000702421    ,2015,M06,       3.286
APU0000702421    ,2015,M07,       3.305
APU0000702421    ,2015,M08,       3.233
APU0000702421    ,2015,M09,       3.366
APU0000702421    ,2015,M10,       3.391
APU0000702421    ,2015,M11,       3.413
APU0000702421    ,2015,M12,       3.316
APU0000702421    ,2016,M01,       3.330
APU0000702421    ,2016,M02,       3.289
APU0000702421    ,2016,M03,       3.400
APU0000702421    ,2016,M04,       3.420
APU0000702421    ,2016,M05,       3.423
APU0000702421    ,2016,M06,       3.320
APU0000702421    ,2016,M07,       3.217
APU0000702421    ,2016,M08,       3.219
APU0000702421    ,2016,M09,       3.300
APU0000702421    ,2016,M10,       3.470
APU0000702421    ,2016,M11,       3.366
APU0000702421    ,2016,M12,       3.409
APU0000702421    ,2017,M01,       3.397
APU0000702421    ,2017,M02,       3.390
APU0000702421    ,2017,M03,       3.346
APU0000702421    ,2017,M04,       3.404
APU0000702421    ,2017,M05,       3.506
APU0000702421    ,2017,M06,       3.575
APU0000702421    ,2017,M07,       3.467
APU0000702421    ,2017,M08,       3.568
APU0000702421    ,2017,M09,       3.494
APU0000702421    ,2017,M10,       3.511
APU0000702421    ,2017,M11,       3.639
APU0000702421    ,2017,M12,       3.601
APU0000702421    ,2018,M01,       3.681
APU0000702421    ,2018,M02,       3.725
APU0000702421    ,2018,M03,       3.579
APU0000702421    ,2018,M04,       3.328
APU0000702421    ,2018,M05,       3.400
APU0000702421    ,2018,M06,       3.490
APU0000702421    ,2018,M07,       3.481
APU0000702421    ,2018,M08,       3.351
APU0000702421    ,2018,M09,       3.451
APU0000702421    ,2018,M10,       3.456
APU0000702421    ,2018,M11,       3.527
APU0000702421    ,2018,M12,       3.527
APU0000702421    ,2019,M01,       3.466
APU0000702421    ,2019,M02,       3.516
APU0000702421    ,2019,M03,       3.311
APU0000702421    ,2019,M04,       3.426
APU0000702421    ,2019,M05,       3.352
APU0000702421    ,2019,M06,       3.504
APU0000702421    ,2019,M07,       3.468
APU0000702421    ,2019,M08,       3.496
APU0000702421    ,2019,M09,       3.587
APU0000702421    ,2019,M10,       3.602
APU0000702421    ,2019,M11,       3.603
APU0000702421    ,2019,M12,       3.584
APU0000702421    ,2020,M01,       3.525
APU0000702421    ,2020,M02,       3.551
APU0000702421    ,2020,M03,       3.633
APU0000702421    ,2020,M04,       3.826
APU0000702421    ,2020,M05,       3.617
APU0000702421    ,2020,M06,       3.717
APU0000702421    ,2020,M07,       3.696
APU0000702421    ,2020,M08,       3.769
APU0000702421    ,2020,M09,       3.659
APU0000702421    ,2020,M10,       3.848
APU0000702421    ,2020,M11,       3.767
APU0000702421    ,2020,M12,       3.793
APU0000702421    ,2021,M01,       3.669
APU0000702421    ,2021,M02,       3.800
APU0000702421    ,2021,M03,       3.964
APU0000702421    ,2021,M04,       3.939
APU0000702421    ,2021,M05,       4.019
APU0000702421    ,2021,M06,       4.068
APU0000702421    ,2021,M07,       4.065
APU0000702421    ,2021,M08,       4.065
APU0000702421    ,2021,M09,       3.981
APU0000702421    ,2021,M10,       3.815
APU0000702421    ,2021,M11,       3.999
APU0000702421    ,2021,M12,       4.089
APU0000702421    ,2022,M01,       4.223
APU0000702421    ,2022,M02,       4.150
APU0000702421    ,2022,M03,       4.147
APU0000702421    ,2022,M04,       4.174
APU0000702421    ,2022,M05,       4.505
APU0000702421    ,2022,M06,       4.567
APU0000702421    ,2022,M07,       4.654
APU0000702421    ,2022,M08,       4.676
APU0000702421    ,2022,M09,       4.796
APU0000702421    ,2022,M10,       4.869
APU0000702421    ,2022,M11,       4.942
APU0000702421    ,2022,M12,       4.974
APU0000702421    ,2023,M01,       5.058
APU0000702421    ,2023,M02,       5.177
APU0000702421    ,2023,M03,       5.234
APU0000702421    ,2023,M04,       5.193
APU0000702421    ,2023,M05,       5.153
APU0000702421    ,2023,M06,       5.111
APU0000702421    ,2023,M07,       5.091
APU0000702421    ,2023,M08,       5.056
APU0000702421    ,2023,M09,       5.113
APU0000702421    ,2023,M10,       5.129
APU0000702421    ,2023,M11,       5.044
APU0000702421    ,2023,M12,       5.117
APU0000702421    ,2024,M01,       5.019
APU0000702421    ,2024,M02,       5.248
APU0000702421    ,2024,M03,       5.145
APU0000702421    ,2024,M04,       5.121
APU0000702421    ,2024,M05,       5.124
APU0000702421    ,2024,M06,       5.017
APU0000702421    ,2024,M07,       5.102
APU0000702421    ,2024,M08,       5.046
APU0000702421    ,2024,M09,       5.173
APU0000702421    ,2024,M10,       4.852
APU0000702421    ,2024,M11,       4.918
APU0000702421    ,2024,M12,       4.773
APU0000702421    ,2025,M01,       4.895
APU0000702421    ,2025,M02,       4.658
APU0000702611    ,1980,M01,       0.772
APU0000702611    ,1980,M02,       0.789
APU0000702611    ,1980,M03,       0.789
APU0000702611    ,1980,M04,       0.808
APU0000702611    ,1980,M05,       0.817
APU0000702611    ,1980,M06,       0.824
APU0000702611    ,1980,M07,       0.834
APU0000702611    ,1980,M08,       0.821
APU0000702611    ,1980,M09,       0.835
APU0000702611    ,1980,M10,       0.829
APU0000702611    ,1980,M11,       0.820
APU0000702611    ,1980,M12,       0.846
APU0000702611    ,1981,M01,       0.831
APU0000702611    ,1981,M02,       0.849
APU0000702611    ,1981,M03,       0.835
APU0000702611    ,1981,M04,       0.872
APU0000702611    ,1981,M05,       0.835
APU0000702611    ,1981,M06,       0.860
APU0000702611    ,1981,M07,       0.869
APU0000702611    ,1981,M08,       0.834
APU0000702611    ,1981,M09,       0.845
APU0000702611    ,1981,M10,       0.847
APU0000702611    ,1981,M11,       0.826
APU0000702611    ,1981,M12,       0.859
APU0000702611    ,1982,M01,       0.838
APU0000702611    ,1982,M02,       0.851
APU0000702611    ,1982,M03,       0.836
APU0000702611    ,1982,M04,       0.871
APU0000702611    ,1982,M05,       0.882
APU0000702611    ,1982,M06,       0.879
APU0000702611    ,1982,M07,       0.914
APU0000702611    ,1982,M08,       0.904
APU0000702611    ,1982,M09,       0.874
APU0000702611    ,1982,M10,       0.895
APU0000702611    ,1982,M11,       0.897
APU0000702611    ,1982,M12,       0.938
APU0000702611    ,1983,M01,       0.919
APU0000702611    ,1983,M02,       0.931
APU0000702611    ,1983,M03,       0.916
APU0000702611    ,1983,M04,       0.932
APU0000702611    ,1983,M05,       0.947
APU0000702611    ,1983,M06,       0.964
APU0000702611    ,1983,M07,       0.988
APU0000702611    ,1983,M08,       0.983
APU0000702611    ,1983,M09,       0.929
APU0000702611    ,1983,M10,       0.916
APU0000702611    ,1983,M11,       0.912
APU0000702611    ,1983,M12,       0.930
APU0000702611    ,1984,M01,       0.903
APU0000702611    ,1984,M02,       0.927
APU0000702611    ,1984,M03,       0.947
APU0000702611    ,1984,M04,       0.960
APU0000702611    ,1984,M05,       0.938
APU0000702611    ,1984,M06,       0.970
APU0000702611    ,1984,M07,       1.000
APU0000702611    ,1984,M08,       1.011
APU0000702611    ,1984,M09,       0.991
APU0000702611    ,1984,M10,       0.969
APU0000702611    ,1984,M11,       0.957
APU0000702611    ,1984,M12,       0.995
APU0000702611    ,1985,M01,       0.992
APU0000702611    ,1985,M02,       1.008
APU0000702611    ,1985,M03,       1.002
APU0000702611    ,1985,M04,       1.029
APU0000702611    ,1985,M05,       1.021
APU0000702611    ,1985,M06,       1.049
APU0000702611    ,1985,M07,       1.039
APU0000702611    ,1985,M08,       1.024
APU0000702611    ,1985,M09,       1.022
APU0000702611    ,1985,M10,       1.025
APU0000702611    ,1985,M11,       0.984
APU0000702611    ,1985,M12,       1.030
APU0000702611    ,1986,M01,       0.981
APU0000702611    ,1986,M02,       0.979
APU0000702611    ,1986,M03,       0.969
APU0000702611    ,1986,M04,       0.977
APU0000702611    ,1986,M05,       0.998
APU0000702611    ,1986,M06,       1.015
APU0000702611    ,1986,M07,       1.004
APU0000702611    ,1986,M08,       1.002
APU0000702611    ,1986,M09,       0.996
APU0000702611    ,1986,M10,       1.001
APU0000702611    ,1986,M11,       0.985
APU0000702611    ,1986,M12,       1.014
APU0000702611    ,1987,M01,       0.999
APU0000702611    ,1987,M02,       1.007
APU0000702611    ,1987,M03,       1.011
APU0000702611    ,1987,M04,       1.011
APU0000702611    ,1987,M05,       0.960
APU0000702611    ,1987,M06,       0.991
APU0000702611    ,1987,M07,       0.975
APU0000702611    ,1987,M08,       1.000
APU0000702611    ,1987,M09,       1.006
APU0000702611    ,1987,M10,       1.050
APU0000702611    ,1987,M11,       0.996
APU0000702611    ,1987,M12,       0.987
APU0000702611    ,1988,M01,       0.958
APU0000702611    ,1988,M02,       1.001
APU0000702611    ,1988,M03,       0.973
APU0000702611    ,1988,M04,       1.051
APU0000702611    ,1988,M05,       1.059
APU0000702611    ,1988,M06,       1.100
APU0000702611    ,1988,M07,       1.153
APU0000702611    ,1988,M08,       1.151
APU0000702611    ,1988,M09,       1.112
APU0000702611    ,1988,M10,       1.121
APU0000702611    ,1988,M11,       1.092
APU0000702611    ,1989,M02,       1.138
APU0000702611    ,1994,M03,       1.233
APU0000702611    ,1994,M04,       1.406
APU0000702611    ,1994,M05,       1.327
APU0000702611    ,1994,M06,       1.474
APU0000702611    ,1994,M07,       1.374
APU0000702611    ,1994,M08,       1.418
APU0000702611    ,1994,M10,       1.453
APU0000702611    ,1994,M11,       1.355
APU0000702611    ,1994,M12,       1.498
APU0000702611    ,1995,M02,       1.501
APU0000702611    ,1995,M03,       1.331
APU0000702611    ,1995,M04,       1.497
APU0000702611    ,1995,M11,       1.365
APU0000702611    ,1996,M02,       1.460
APU0000702611    ,1996,M03,       1.476
APU0000702611    ,1996,M04,       1.577
APU0000702611    ,1996,M05,       1.515
APU0000702611    ,1996,M07,       1.568
APU0000702611    ,1996,M08,       1.558
APU0000702611    ,1996,M09,       1.490
APU0000702611    ,1996,M10,       1.534
APU0000702611    ,1996,M11,       1.525
APU0000702611    ,1996,M12,       1.577
APU0000702611    ,1997,M01,       1.509
APU0000702611    ,1997,M02,       1.560
APU0000702611    ,1997,M03,       1.488
APU0000702611    ,1997,M04,       1.581
APU0000702611    ,1997,M05,       1.530
APU0000702611    ,1997,M06,       1.616
APU0000702611    ,1997,M07,       1.658
APU0000702611    ,1997,M08,       1.599
APU0000702611    ,1997,M09,       1.568
APU0000702611    ,1997,M10,       1.496
APU0000702611    ,1997,M11,       1.527
APU0000702611    ,1997,M12,       1.512
APU0000702611    ,1998,M01,       1.668
APU0000702611    ,1998,M02,       1.602
APU0000702611    ,1998,M03,       1.624
APU0000702611    ,1998,M04,       1.729
APU0000702611    ,1998,M05,       1.785
APU0000702611    ,1998,M06,       1.740
APU0000702611    ,1998,M07,       1.674
APU0000702611    ,1998,M08,       1.613
APU0000702611    ,1998,M09,       1.653
APU0000702611    ,1998,M10,       1.643
APU0000702611    ,1998,M11,       1.678
APU0000702611    ,1998,M12,       1.710
APU0000702611    ,1999,M01,       1.590
APU0000702611    ,1999,M02,       1.559
APU0000702611    ,1999,M03,       1.520
APU0000702611    ,1999,M04,       1.615
APU0000702611    ,1999,M05,       1.595
APU0000702611    ,1999,M06,       1.696
APU0000702611    ,1999,M07,       1.714
APU0000702611    ,1999,M08,       1.643
APU0000702611    ,1999,M09,       1.612
APU0000702611    ,1999,M10,       1.535
APU0000702611    ,1999,M11,       1.608
APU0000702611    ,1999,M12,       1.650
APU0000702611    ,2000,M01,       1.584
APU0000702611    ,2000,M02,       1.642
APU0000702611    ,2000,M03,       1.449
APU0000702611    ,2000,M04,       1.593
APU0000702611    ,2000,M06,       1.659
APU0000702611    ,2000,M07,       1.738
APU0000702611    ,2000,M08,       1.759
APU0000702611    ,2000,M09,       1.670
APU0000702611    ,2000,M10,       1.626
APU0000703111    ,1980,M01,       1.821
APU0000703111    ,1980,M02,       1.843
APU0000703111    ,1980,M03,       1.855
APU0000703111    ,1980,M04,       1.818
APU0000703111    ,1980,M05,       1.807
APU0000703111    ,1980,M06,       1.793
APU0000703111    ,1980,M07,       1.780
APU0000703111    ,1980,M08,       1.842
APU0000703111    ,1980,M09,       1.865
APU0000703111    ,1980,M10,       1.861
APU0000703111    ,1980,M11,       1.852
APU0000703111    ,1980,M12,       1.863
APU0000703111    ,1981,M01,       1.856
APU0000703111    ,1981,M02,       1.832
APU0000703111    ,1981,M03,       1.824
APU0000703111    ,1981,M04,       1.783
APU0000703111    ,1981,M05,       1.783
APU0000703111    ,1981,M06,       1.781
APU0000703111    ,1981,M07,       1.764
APU0000703111    ,1981,M08,       1.795
APU0000703111    ,1981,M09,       1.817
APU0000703111    ,1981,M10,       1.798
APU0000703111    ,1981,M11,       1.807
APU0000703111    ,1981,M12,       1.806
APU0000703111    ,1982,M01,       1.794
APU0000703111    ,1982,M02,       1.799
APU0000703111    ,1982,M03,       1.767
APU0000703111    ,1982,M04,       1.769
APU0000703111    ,1982,M05,       1.785
APU0000703111    ,1982,M06,       1.817
APU0000703111    ,1982,M07,       1.786
APU0000703111    ,1982,M08,       1.761
APU0000703111    ,1982,M09,       1.769
APU0000703111    ,1982,M10,       1.754
APU0000703111    ,1982,M11,       1.744
APU0000703111    ,1982,M12,       1.754
APU0000703111    ,1983,M01,       1.756
APU0000703111    ,1983,M02,       1.770
APU0000703111    ,1983,M03,       1.755
